activity_date,activity_hour,calories,total_intensity,average_intensity,total_steps,time_stamp
2016-05-09,07:00:00,94.074074074074076,10.481481481481485,0.17469137037037039,323.92592592592592,2016-05-09T07:00:00
2016-05-10,07:00:00,99.333333333333329,12.666666666666664,0.21111125,398.00000000000006,2016-05-10T07:00:00
2016-05-11,07:00:00,84.4782608695652,5.4347826086956523,0.090579695652173928,141.69565217391306,2016-05-11T07:00:00
2016-05-12,07:00:00,97.666666666666657,11.166666666666668,0.18611111111111112,387.16666666666669,2016-05-12T07:00:00
2016-04-12,08:00:00,102.84848484848483,14.696969696969697,0.24494951515151511,417.2121212121213,2016-04-12T08:00:00
2016-04-13,08:00:00,109.09090909090909,17.121212121212121,0.28535357575757575,512.27272727272725,2016-04-13T08:00:00
2016-04-14,08:00:00,105.6969696969697,16.363636363636367,0.27272727272727265,492.54545454545456,2016-04-14T08:00:00
2016-04-15,08:00:00,105.60606060606061,14.575757575757576,0.24292933333333336,371.51515151515162,2016-04-15T08:00:00
2016-04-16,08:00:00,107.53125,15.999999999999993,0.26666668750000005,525.125,2016-04-16T08:00:00
2016-04-17,08:00:00,90.343749999999986,9.0312500000000018,0.15052081249999996,232.25,2016-04-17T08:00:00
2016-04-18,08:00:00,116.40625,20.25,0.33750003125,716.59375000000023,2016-04-18T08:00:00
2016-04-19,08:00:00,113.65625,19.093750000000004,0.31822921875000004,622.25,2016-04-19T08:00:00
2016-04-20,08:00:00,120.28124999999999,20.875000000000004,0.3479166562499999,627.84375,2016-04-20T08:00:00
2016-04-21,08:00:00,104.25,16.937499999999996,0.28229168749999994,502.75000000000011,2016-04-21T08:00:00
2016-04-22,08:00:00,116.03124999999997,19.15625,0.31927084375000003,605.84374999999989,2016-04-22T08:00:00
2016-04-23,08:00:00,104.5625,15.750000000000002,0.26250003124999993,485.59375000000011,2016-04-23T08:00:00
2016-04-24,08:00:00,100.59375,13.625,0.22708334375000006,388.84374999999989,2016-04-24T08:00:00
2016-04-25,08:00:00,106.31249999999999,16.8125,0.2802083749999999,501.8125,2016-04-25T08:00:00
2016-04-26,08:00:00,105.375,13.34375,0.222395875,396.46875,2016-04-26T08:00:00
2016-04-27,08:00:00,99.53125,14.09375,0.2348958125,426.46875000000006,2016-04-27T08:00:00
2016-04-28,08:00:00,97.249999999999972,12.624999999999998,0.21041674999999999,307.49999999999989,2016-04-28T08:00:00
2016-04-29,08:00:00,104.38709677419352,15.32258064516129,0.25537635483870968,429.67741935483866,2016-04-29T08:00:00
2016-04-30,08:00:00,88.633333333333326,9.3,0.15500000000000003,192.6,2016-04-30T08:00:00
2016-05-01,08:00:00,108.43333333333334,17.9,0.29833330000000008,616.50000000000023,2016-05-01T08:00:00
2016-05-02,08:00:00,99.827586206896555,14.413793103448278,0.24022986206896554,398.99999999999994,2016-05-02T08:00:00
2016-05-03,08:00:00,105.44827586206895,15.137931034482758,0.25229882758620686,398.79310344827582,2016-05-03T08:00:00
2016-05-04,08:00:00,91.862068965517224,9.17241379310345,0.15287365517241383,253.27586206896552,2016-05-04T08:00:00
2016-05-05,08:00:00,105.44827586206895,16.655172413793103,0.27758624137931037,453.75862068965512,2016-05-05T08:00:00
2016-05-06,08:00:00,102.55172413793102,13.172413793103448,0.21954031034482757,383.58620689655169,2016-05-06T08:00:00
2016-05-07,08:00:00,102.17857142857143,12.892857142857142,0.2148809285714286,293.89285714285717,2016-05-07T08:00:00
2016-05-08,08:00:00,83.8148148148148,6.666666666666667,0.11111114814814814,152.66666666666663,2016-05-08T08:00:00
2016-05-09,08:00:00,101.0,13.518518518518517,0.22530862962962964,407.37037037037032,2016-05-09T08:00:00
2016-05-10,08:00:00,100.16666666666666,11.20833333333333,0.18680554166666663,299.125,2016-05-10T08:00:00
2016-05-11,08:00:00,97.608695652173893,11.478260869565219,0.19130430434782608,336.30434782608694,2016-05-11T08:00:00
2016-05-12,08:00:00,95.2777777777778,12.444444444444443,0.20740738888888885,298.72222222222223,2016-05-12T08:00:00
2016-04-12,09:00:00,103.84848484848484,15.424242424242426,0.25707072727272723,436.96969696969688,2016-04-12T09:00:00
2016-04-13,09:00:00,103.48484848484847,15.060606060606061,0.25101009090909088,445.5151515151515,2016-04-13T09:00:00
2016-04-14,09:00:00,102.06060606060608,13.484848484848486,0.22474754545454542,487.69696969696963,2016-04-14T09:00:00
2016-04-15,09:00:00,107.93939393939391,15.484848484848492,0.25808081818181811,374.36363636363649,2016-04-15T09:00:00
2016-04-16,09:00:00,120.21874999999999,23.125000000000004,0.38541674999999992,785.15625000000011,2016-04-16T09:00:00
2016-04-17,09:00:00,115.09374999999999,14.593749999999996,0.24322915625000005,383.625,2016-04-17T09:00:00
2016-04-18,09:00:00,121.875,20.468749999999989,0.34114578124999995,654.71874999999989,2016-04-18T09:00:00
2016-04-19,09:00:00,95.125000000000014,10.312500000000002,0.17187503125,270.90625000000006,2016-04-19T09:00:00
2016-04-20,09:00:00,118.68749999999999,22.000000000000004,0.366666625,605.96874999999977,2016-04-20T09:00:00
2016-04-21,09:00:00,102.125,14.843750000000004,0.24739581249999998,414.15625,2016-04-21T09:00:00
2016-04-22,09:00:00,111.28125,18.531249999999996,0.30885421875,577.18750000000011,2016-04-22T09:00:00
2016-04-23,09:00:00,116.12499999999997,18.124999999999996,0.30208337499999993,446.31250000000006,2016-04-23T09:00:00
2016-04-24,09:00:00,99.5625,13.781250000000002,0.22968746874999998,345.99999999999994,2016-04-24T09:00:00
2016-04-25,09:00:00,117.09375000000003,20.937500000000004,0.3489583125,574.03125,2016-04-25T09:00:00
2016-04-26,09:00:00,100.53124999999999,13.34375,0.22239584374999996,403.68750000000011,2016-04-26T09:00:00
2016-04-27,09:00:00,96.53125,11.218749999999998,0.18697921875000004,286.68749999999994,2016-04-27T09:00:00
2016-04-28,09:00:00,99.156250000000014,13.249999999999996,0.22083334374999994,328.0,2016-04-28T09:00:00
2016-04-29,09:00:00,101.61290322580643,12.806451612903224,0.21344083870967739,304.06451612903226,2016-04-29T09:00:00
2016-04-30,09:00:00,105.26666666666665,15.6,0.25999996666666669,338.66666666666663,2016-04-30T09:00:00
2016-05-01,09:00:00,115.76666666666667,20.5,0.34166669999999988,695.56666666666672,2016-05-01T09:00:00
2016-05-02,09:00:00,99.931034482758633,12.758620689655173,0.21264368965517241,398.27586206896558,2016-05-02T09:00:00
2016-05-03,09:00:00,101.82758620689656,12.172413793103447,0.20287355172413796,361.58620689655174,2016-05-03T09:00:00
2016-05-04,09:00:00,104.17241379310343,13.793103448275865,0.22988506896551722,394.48275862068971,2016-05-04T09:00:00
2016-05-05,09:00:00,112.79310344827584,19.206896551724135,0.3201149310344828,553.06896551724151,2016-05-05T09:00:00
2016-05-06,09:00:00,105.51724137931033,13.724137931034484,0.2287355862068966,402.65517241379314,2016-05-06T09:00:00
2016-05-07,09:00:00,116.32142857142858,19.107142857142858,0.31845239285714289,440.78571428571445,2016-05-07T09:00:00
2016-05-08,09:00:00,91.81481481481481,9.9999999999999982,0.16666662962962966,216.81481481481484,2016-05-08T09:00:00
2016-05-09,09:00:00,99.148148148148138,12.407407407407407,0.20679018518518519,329.59259259259255,2016-05-09T09:00:00
2016-05-10,09:00:00,101.0,13.166666666666664,0.21944441666666664,384.5,2016-05-10T09:00:00
2016-05-11,09:00:00,96.3913043478261,12.043478260869566,0.20072456521739132,344.304347826087,2016-05-11T09:00:00
2016-05-12,09:00:00,98.888888888888886,11.555555555555555,0.19259255555555557,305.61111111111103,2016-05-12T09:00:00
2016-04-12,10:00:00,119.06060606060606,22.000000000000007,0.36666666666666659,785.06060606060612,2016-04-12T10:00:00
2016-04-13,10:00:00,94.030303030303017,11.939393939393939,0.19898987878787872,357.12121212121207,2016-04-13T10:00:00
2016-04-14,10:00:00,103.24242424242425,16.151515151515152,0.26919190909090912,458.93939393939388,2016-04-14T10:00:00
2016-04-15,10:00:00,97.606060606060609,12.363636363636363,0.20606060606060608,356.90909090909093,2016-04-15T10:00:00
2016-04-16,10:00:00,112.87499999999999,18.4375,0.30729159375,461.09375000000006,2016-04-16T10:00:00
2016-04-17,10:00:00,108.12500000000001,16.312500000000004,0.27187503125,473.875,2016-04-17T10:00:00
2016-04-18,10:00:00,128.99999999999997,25.875,0.43125009375,642.84375,2016-04-18T10:00:00
2016-04-19,10:00:00,101.34375,14.593750000000002,0.24322915625,398.65625000000006,2016-04-19T10:00:00
2016-04-20,10:00:00,101.96875000000001,14.187499999999996,0.23645824999999998,389.28125000000006,2016-04-20T10:00:00
2016-04-21,10:00:00,110.46875,18.312500000000004,0.30520837500000003,512.87500000000011,2016-04-21T10:00:00
2016-04-22,10:00:00,96.218750000000014,12.656249999999998,0.21093753125,313.75,2016-04-22T10:00:00
2016-04-23,10:00:00,117.28125,18.500000000000004,0.3083333125,472.53125000000011,2016-04-23T10:00:00
2016-04-24,10:00:00,113.49999999999999,18.749999999999996,0.31250003125000009,499.71875,2016-04-24T10:00:00
2016-04-25,10:00:00,121.9375,22.281249999999993,0.37135418749999993,623.96875000000011,2016-04-25T10:00:00
2016-04-26,10:00:00,109.96875000000001,17.75,0.2958333125,403.125,2016-04-26T10:00:00
2016-04-27,10:00:00,96.46875,12.374999999999998,0.20624996875,308.5625,2016-04-27T10:00:00
2016-04-28,10:00:00,106.84375000000001,16.156250000000007,0.26927087499999997,462.28125,2016-04-28T10:00:00
2016-04-29,10:00:00,106.64516129032258,15.193548387096774,0.25322580645161308,394.00000000000006,2016-04-29T10:00:00
2016-04-30,10:00:00,121.66666666666667,22.0,0.36666673333333333,509.33333333333326,2016-04-30T10:00:00
2016-05-01,10:00:00,134.83333333333331,29.266666666666666,0.48777773333333346,918.63333333333321,2016-05-01T10:00:00
2016-05-02,10:00:00,102.17241379310346,13.551724137931034,0.22586210344827592,396.58620689655169,2016-05-02T10:00:00
2016-05-03,10:00:00,119.75862068965517,20.758620689655171,0.345977,488.6206896551725,2016-05-03T10:00:00
2016-05-04,10:00:00,110.44827586206897,17.31034482758621,0.28850579310344832,439.34482758620686,2016-05-04T10:00:00
2016-05-05,10:00:00,120.82758620689657,21.241379310344822,0.35402296551724138,570.17241379310349,2016-05-05T10:00:00
2016-05-06,10:00:00,100.82758620689653,12.551724137931036,0.20919541379310339,305.4137931034482,2016-05-06T10:00:00
2016-05-07,10:00:00,117.66666666666667,19.37037037037036,0.32283959259259254,548.111111111111,2016-05-07T10:00:00
2016-05-08,10:00:00,110.03703703703705,16.259259259259256,0.27098759259259264,437.85185185185185,2016-05-08T10:00:00
2016-05-09,10:00:00,111.44444444444444,19.259259259259256,0.32098766666666656,535.14814814814815,2016-05-09T10:00:00
2016-05-10,10:00:00,116.20833333333334,19.374999999999996,0.32291670833333325,519.5,2016-05-10T10:00:00
2016-05-11,10:00:00,102.04347826086958,14.652173913043478,0.24420291304347827,373.3478260869565,2016-05-11T10:00:00
2016-05-12,10:00:00,115.58823529411764,18.941176470588232,0.31568629411764704,651.05882352941171,2016-05-12T10:00:00
2016-04-12,11:00:00,110.33333333333333,15.696969696969697,0.26161621212121211,432.54545454545456,2016-04-12T11:00:00
2016-04-13,11:00:00,97.818181818181813,11.878787878787882,0.19797978787878789,320.27272727272725,2016-04-13T11:00:00
2016-04-14,11:00:00,109.48484848484848,17.333333333333332,0.288889,439.060606060606,2016-04-14T11:00:00
2016-04-15,11:00:00,115.15151515151514,18.939393939393934,0.31565660606060614,550.42424242424227,2016-04-15T11:00:00
2016-04-16,11:00:00,116.28125,20.937500000000004,0.3489583125,591.21875000000023,2016-04-16T11:00:00
2016-04-17,11:00:00,101.53125000000003,14.843749999999998,0.24739584374999996,322.46875000000006,2016-04-17T11:00:00
2016-04-18,11:00:00,103.875,16.09375,0.26822918749999997,387.6875,2016-04-18T11:00:00
2016-04-19,11:00:00,97.656250000000014,12.78125,0.2130208125,251.34374999999997,2016-04-19T11:00:00
2016-04-20,11:00:00,108.5625,16.343750000000004,0.27239578125,396.28124999999989,2016-04-20T11:00:00
2016-04-21,11:00:00,117.78125000000001,19.843749999999996,0.33072921875000011,576.21875000000011,2016-04-21T11:00:00
2016-04-22,11:00:00,101.71874999999999,13.968749999999996,0.23281253125000004,367.37500000000006,2016-04-22T11:00:00
2016-04-23,11:00:00,127.49999999999999,23.625,0.39375006250000005,703.1875,2016-04-23T11:00:00
2016-04-24,11:00:00,119.96874999999999,21.53125,0.35885415624999994,561.78125,2016-04-24T11:00:00
2016-04-25,11:00:00,105.81249999999997,15.531250000000002,0.2588541875,418.43750000000011,2016-04-25T11:00:00
2016-04-26,11:00:00,113.5,18.125,0.30208328125000006,485.71875,2016-04-26T11:00:00
2016-04-27,11:00:00,118.25,21.531250000000004,0.35885415625000011,694.65625,2016-04-27T11:00:00
2016-04-28,11:00:00,107.3125,15.46875,0.2578124375,429.68749999999994,2016-04-28T11:00:00
2016-04-29,11:00:00,108.12903225806454,16.516129032258068,0.27526883870967744,470.9354838709678,2016-04-29T11:00:00
2016-04-30,11:00:00,137.59999999999997,27.099999999999998,0.45166666666666655,704.13333333333321,2016-04-30T11:00:00
2016-05-01,11:00:00,110.73333333333333,17.3,0.28833326666666664,397.86666666666667,2016-05-01T11:00:00
2016-05-02,11:00:00,99.482758620689637,13.793103448275861,0.22988506896551725,366.37931034482762,2016-05-02T11:00:00
2016-05-03,11:00:00,104.62068965517241,15.344827586206895,0.25574713793103449,412.31034482758622,2016-05-03T11:00:00
2016-05-04,11:00:00,95.068965517241381,11.000000000000002,0.18333331034482761,279.20689655172418,2016-05-04T11:00:00
2016-05-05,11:00:00,105.72413793103449,16.206896551724132,0.27011496551724135,451.86206896551732,2016-05-05T11:00:00
2016-05-06,11:00:00,105.9655172413793,13.068965517241379,0.21781610344827584,373.86206896551732,2016-05-06T11:00:00
2016-05-07,11:00:00,121.0,19.481481481481485,0.32469137037037032,543.0,2016-05-07T11:00:00
2016-05-08,11:00:00,104.55555555555556,14.185185185185185,0.23641977777777781,401.7407407407407,2016-05-08T11:00:00
2016-05-09,11:00:00,99.4074074074074,12.407407407407407,0.20679011111111109,356.51851851851859,2016-05-09T11:00:00
2016-05-10,11:00:00,119.37500000000001,20.666666666666664,0.34444445833333331,529.62499999999989,2016-05-10T11:00:00
2016-05-11,11:00:00,114.17391304347825,17.043478260869566,0.28405791304347827,525.91304347826087,2016-05-11T11:00:00
2016-05-12,11:00:00,103.66666666666666,14.0,0.23333333333333336,390.6,2016-05-12T11:00:00
2016-04-12,12:00:00,119.87878787878785,17.909090909090914,0.29848475757575754,567.39393939393938,2016-04-12T12:00:00
2016-04-13,12:00:00,124.30303030303031,23.303030303030305,0.38838381818181822,703.0,2016-04-13T12:00:00
2016-04-14,12:00:00,107.03030303030303,15.363636363636362,0.25606054545454549,386.39393939393938,2016-04-14T12:00:00
2016-04-15,12:00:00,103.36363636363636,14.757575757575763,0.24595957575757574,370.66666666666669,2016-04-15T12:00:00
2016-04-16,12:00:00,129.24999999999997,23.906250000000004,0.39843750000000006,819.0625,2016-04-16T12:00:00
2016-04-17,12:00:00,111.53125,16.9375,0.282291625,394.21875,2016-04-17T12:00:00
2016-04-18,12:00:00,128.875,24.906250000000004,0.41510418750000005,743.65625,2016-04-18T12:00:00
2016-04-19,12:00:00,128.3125,25.34375,0.42239581249999997,714.78124999999989,2016-04-19T12:00:00
2016-04-20,12:00:00,117.31250000000001,21.0625,0.35104165624999994,526.1875,2016-04-20T12:00:00
2016-04-21,12:00:00,117.18750000000001,20.78125,0.34635418749999991,630.71875,2016-04-21T12:00:00
2016-04-22,12:00:00,107.53124999999999,16.78125,0.27968749999999992,408.53125000000006,2016-04-22T12:00:00
2016-04-23,12:00:00,123.90625,22.874999999999996,0.38125009374999991,545.62500000000011,2016-04-23T12:00:00
2016-04-24,12:00:00,113.0,18.34375,0.30572915625,505.62500000000006,2016-04-24T12:00:00
2016-04-25,12:00:00,120.84374999999999,19.875,0.33124990625,572.25,2016-04-25T12:00:00
2016-04-26,12:00:00,142.49999999999997,33.21875,0.55364587500000007,937.46875,2016-04-26T12:00:00
2016-04-27,12:00:00,109.09375000000001,17.125,0.28541668750000004,467.40625000000006,2016-04-27T12:00:00
2016-04-28,12:00:00,120.78125,22.531250000000004,0.37552087500000003,705.28125,2016-04-28T12:00:00
2016-04-29,12:00:00,118.6774193548387,22.387096774193548,0.37311825806451621,655.80645161290317,2016-04-29T12:00:00
2016-04-30,12:00:00,131.2,24.533333333333331,0.40888896666666669,658.23333333333335,2016-04-30T12:00:00
2016-05-01,12:00:00,104.56666666666663,14.666666666666666,0.24444453333333338,349.1,2016-05-01T12:00:00
2016-05-02,12:00:00,99.6551724137931,14.448275862068966,0.24080458620689651,369.62068965517244,2016-05-02T12:00:00
2016-05-03,12:00:00,103.58620689655173,14.482758620689655,0.241379275862069,392.20689655172413,2016-05-03T12:00:00
2016-05-04,12:00:00,98.10344827586205,11.206896551724141,0.18678155172413793,283.37931034482762,2016-05-04T12:00:00
2016-05-05,12:00:00,114.34482758620689,17.862068965517242,0.29770110344827583,504.5517241379311,2016-05-05T12:00:00
2016-05-06,12:00:00,108.48275862068964,13.862068965517238,0.23103448275862065,370.5862068965518,2016-05-06T12:00:00
2016-05-07,12:00:00,141.18518518518519,25.851851851851851,0.43086425925925931,662.962962962963,2016-05-07T12:00:00
2016-05-08,12:00:00,119.37037037037038,20.777777777777779,0.34629629629629627,575.074074074074,2016-05-08T12:00:00
2016-05-09,12:00:00,107.65384615384616,17.0,0.28333330769230763,373.1153846153847,2016-05-09T12:00:00
2016-05-10,12:00:00,125.04166666666667,22.416666666666668,0.37361108333333332,649.75,2016-05-10T12:00:00
2016-05-11,12:00:00,118.23809523809524,18.952380952380953,0.31587295238095237,523.47619047619048,2016-05-11T12:00:00
2016-05-12,12:00:00,118.46153846153847,21.23076923076923,0.35384623076923083,609.30769230769238,2016-05-12T12:00:00
2016-04-12,13:00:00,105.21212121212122,14.90909090909091,0.24848487878787878,427.87878787878788,2016-04-12T13:00:00
2016-04-13,13:00:00,98.272727272727252,11.757575757575758,0.19595960606060606,358.45454545454538,2016-04-13T13:00:00
2016-04-14,13:00:00,103.42424242424242,14.606060606060604,0.243434303030303,431.96969696969694,2016-04-14T13:00:00
2016-04-15,13:00:00,113.15151515151516,17.393939393939394,0.28989903030303027,522.15151515151513,2016-04-15T13:00:00
2016-04-16,13:00:00,144.4375,30.3125,0.50520831249999987,941.59375,2016-04-16T13:00:00
2016-04-17,13:00:00,108.96875,16.1875,0.2697916562499999,448.78125000000011,2016-04-17T13:00:00
2016-04-18,13:00:00,110.00000000000001,17.59375,0.293229125,540.87499999999989,2016-04-18T13:00:00
2016-04-19,13:00:00,115.3125,20.90625,0.34843746875000003,622.625,2016-04-19T13:00:00
2016-04-20,13:00:00,115.53125,20.0625,0.33437493750000008,565.71875000000011,2016-04-20T13:00:00
2016-04-21,13:00:00,101.34374999999997,12.499999999999998,0.20833331250000003,375.25000000000011,2016-04-21T13:00:00
2016-04-22,13:00:00,112.3125,18.906250000000004,0.31510421874999989,553.87500000000023,2016-04-22T13:00:00
2016-04-23,13:00:00,153.9375,32.906250000000007,0.5484374375,769.37499999999989,2016-04-23T13:00:00
2016-04-24,13:00:00,117.9375,19.09375,0.31822906250000005,575.90625000000011,2016-04-24T13:00:00
2016-04-25,13:00:00,115.37499999999999,19.03125,0.31718746875000003,548.12500000000011,2016-04-25T13:00:00
2016-04-26,13:00:00,115.93749999999997,19.78125,0.32968753124999994,576.84375,2016-04-26T13:00:00
2016-04-27,13:00:00,111.81249999999999,17.3125,0.28854168750000003,495.93750000000006,2016-04-27T13:00:00
2016-04-28,13:00:00,115.59374999999999,19.375000000000007,0.322916625,566.5,2016-04-28T13:00:00
2016-04-29,13:00:00,105.99999999999999,14.838709677419356,0.24731187096774196,424.54838709677415,2016-04-29T13:00:00
2016-04-30,13:00:00,147.46666666666667,29.033333333333331,0.48388890000000007,883.83333333333326,2016-04-30T13:00:00
2016-05-01,13:00:00,111.46666666666665,16.433333333333334,0.27388886666666667,386.0,2016-05-01T13:00:00
2016-05-02,13:00:00,99.482758620689637,13.448275862068968,0.22413789655172417,405.68965517241378,2016-05-02T13:00:00
2016-05-03,13:00:00,105.51724137931035,15.896551724137931,0.26494251724137929,422.4482758620689,2016-05-03T13:00:00
2016-05-04,13:00:00,93.931034482758633,9.3448275862068986,0.15574720689655172,257.65517241379308,2016-05-04T13:00:00
2016-05-05,13:00:00,103.27586206896551,14.689655172413795,0.24482762068965511,443.62068965517238,2016-05-05T13:00:00
2016-05-06,13:00:00,109.27586206896552,16.724137931034484,0.27873558620689654,470.89655172413796,2016-05-06T13:00:00
2016-05-07,13:00:00,136.55555555555557,24.370370370370374,0.40617281481481482,485.37037037037038,2016-05-07T13:00:00
2016-05-08,13:00:00,130.07407407407405,23.037037037037035,0.38395055555555552,588.59259259259261,2016-05-08T13:00:00
2016-05-09,13:00:00,116.23076923076923,19.730769230769226,0.3288461923076923,641.88461538461536,2016-05-09T13:00:00
2016-05-10,13:00:00,126.95833333333334,22.583333333333336,0.37638891666666668,762.08333333333326,2016-05-10T13:00:00
2016-05-11,13:00:00,127.09523809523809,24.80952380952381,0.41349200000000008,772.23809523809518,2016-05-11T13:00:00
2016-05-12,13:00:00,106.83333333333333,16.333333333333332,0.27222225,476.83333333333331,2016-05-12T13:00:00
2016-04-12,14:00:00,110.1818181818182,17.060606060606062,0.28434339393939378,488.60606060606062,2016-04-12T14:00:00
2016-04-13,14:00:00,94.303030303030283,11.909090909090908,0.19848490909090905,316.33333333333326,2016-04-13T14:00:00
2016-04-14,14:00:00,118.87878787878786,18.545454545454547,0.30909096969696964,461.69696969696969,2016-04-14T14:00:00
2016-04-15,14:00:00,108.33333333333333,16.939393939393938,0.28232312121212122,416.0,2016-04-15T14:00:00
2016-04-16,14:00:00,128.74999999999997,23.437499999999996,0.39062503124999992,623.375,2016-04-16T14:00:00
2016-04-17,14:00:00,117.34374999999999,20.874999999999996,0.3479166875,607.34375,2016-04-17T14:00:00
2016-04-18,14:00:00,100.84374999999999,12.968749999999998,0.21614584374999998,371.93750000000006,2016-04-18T14:00:00
2016-04-19,14:00:00,109.56250000000001,17.062500000000004,0.2843750000000001,407.46874999999994,2016-04-19T14:00:00
2016-04-20,14:00:00,121.96874999999999,21.781250000000004,0.36302084375000004,574.59374999999989,2016-04-20T14:00:00
2016-04-21,14:00:00,116.84375000000001,19.437499999999996,0.32395828125000009,529.50000000000011,2016-04-21T14:00:00
2016-04-22,14:00:00,96.656250000000014,12.8125,0.21354162500000004,311.15625,2016-04-22T14:00:00
2016-04-23,14:00:00,141.21875,27.687500000000004,0.46145834375000006,814.65625,2016-04-23T14:00:00
2016-04-24,14:00:00,125.65625000000001,22.843749999999996,0.38072918749999995,705.93749999999989,2016-04-24T14:00:00
2016-04-25,14:00:00,101.15624999999999,13.499999999999998,0.22500000000000003,386.90624999999994,2016-04-25T14:00:00
2016-04-26,14:00:00,97.593749999999986,12.468749999999998,0.20781253125000002,345.0625,2016-04-26T14:00:00
2016-04-27,14:00:00,112.81250000000001,19.500000000000004,0.32500003125,556.37500000000011,2016-04-27T14:00:00
2016-04-28,14:00:00,122.78125000000001,21.718749999999996,0.36197912500000012,629.18749999999989,2016-04-28T14:00:00
2016-04-29,14:00:00,125.83870967741937,22.548387096774192,0.37580638709677416,645.64516129032268,2016-04-29T14:00:00
2016-04-30,14:00:00,144.13333333333335,24.3,0.40500003333333329,799.0,2016-04-30T14:00:00
2016-05-01,14:00:00,101.20000000000002,12.933333333333334,0.21555556666666667,341.9666666666667,2016-05-01T14:00:00
2016-05-02,14:00:00,98.724137931034477,15.344827586206895,0.25574717241379308,431.17241379310332,2016-05-02T14:00:00
2016-05-03,14:00:00,107.20689655172414,15.96551724137931,0.266092,465.41379310344831,2016-05-03T14:00:00
2016-05-04,14:00:00,110.89655172413792,18.103448275862068,0.30172413793103453,515.17241379310349,2016-05-04T14:00:00
2016-05-05,14:00:00,112.75862068965517,16.689655172413797,0.2781609655172414,484.62068965517244,2016-05-05T14:00:00
2016-05-06,14:00:00,133.31034482758619,21.068965517241377,0.35114937931034484,826.20689655172418,2016-05-06T14:00:00
2016-05-07,14:00:00,117.92592592592591,18.518518518518519,0.308641962962963,537.40740740740739,2016-05-07T14:00:00
2016-05-08,14:00:00,132.03703703703704,24.222222222222221,0.40370366666666668,654.62962962962968,2016-05-08T14:00:00
2016-05-09,14:00:00,121.6153846153846,21.884615384615383,0.36474361538461542,620.92307692307691,2016-05-09T14:00:00
2016-05-10,14:00:00,109.125,16.333333333333332,0.27222220833333327,463.12499999999994,2016-05-10T14:00:00
2016-05-11,14:00:00,134.76190476190476,29.095238095238102,0.48492066666666667,885.71428571428578,2016-05-11T14:00:00
2016-05-12,14:00:00,134.75,25.499999999999996,0.425,950.91666666666663,2016-05-12T14:00:00
2016-04-12,15:00:00,101.57575757575758,13.272727272727272,0.22121215151515156,332.81818181818176,2016-04-12T15:00:00
2016-04-13,15:00:00,90.727272727272734,10.575757575757576,0.1762626363636364,244.90909090909091,2016-04-13T15:00:00
2016-04-14,15:00:00,102.93939393939394,13.212121212121213,0.2202020606060606,294.60606060606062,2016-04-14T15:00:00
2016-04-15,15:00:00,100.72727272727275,13.181818181818183,0.21969693939393936,326.84848484848487,2016-04-15T15:00:00
2016-04-16,15:00:00,113.53124999999999,18.4375,0.30729162499999996,476.09374999999994,2016-04-16T15:00:00
2016-04-17,15:00:00,104.21875000000001,15.375000000000002,0.25625000000000009,438.81250000000006,2016-04-17T15:00:00
2016-04-18,15:00:00,102.56250000000003,13.3125,0.221875125,339.46875000000006,2016-04-18T15:00:00
2016-04-19,15:00:00,107.06249999999999,17.218749999999996,0.28697915625,403.53124999999989,2016-04-19T15:00:00
2016-04-20,15:00:00,110.0625,16.750000000000004,0.27916668749999995,466.875,2016-04-20T15:00:00
2016-04-21,15:00:00,119.1875,18.34375,0.30572915625,572.21875,2016-04-21T15:00:00
2016-04-22,15:00:00,96.4375,13.374999999999998,0.22291671875000005,306.12499999999989,2016-04-22T15:00:00
2016-04-23,15:00:00,112.875,19.15625,0.31927084375000009,476.75,2016-04-23T15:00:00
2016-04-24,15:00:00,136.5,27.062500000000004,0.45104165625,779.15625000000011,2016-04-24T15:00:00
2016-04-25,15:00:00,95.093749999999986,12.187500000000004,0.2031250625,294.15625,2016-04-25T15:00:00
2016-04-26,15:00:00,105.78125,15.125,0.25208334375,400.37500000000006,2016-04-26T15:00:00
2016-04-27,15:00:00,113.34374999999999,17.21875,0.286979125,483.09375000000006,2016-04-27T15:00:00
2016-04-28,15:00:00,101.56250000000001,14.250000000000002,0.23750003125,322.75000000000011,2016-04-28T15:00:00
2016-04-29,15:00:00,109.67741935483873,18.41935483870968,0.30698929032258065,443.25806451612908,2016-04-29T15:00:00
2016-04-30,15:00:00,135.16666666666666,23.700000000000006,0.39500003333333333,770.0,2016-04-30T15:00:00
2016-05-01,15:00:00,95.800000000000011,10.733333333333334,0.1788888333333333,273.86666666666667,2016-05-01T15:00:00
2016-05-02,15:00:00,90.448275862068982,9.62068965517241,0.16034479310344832,215.10344827586209,2016-05-02T15:00:00
2016-05-03,15:00:00,100.13793103448275,12.586206896551722,0.2097701034482759,328.655172413793,2016-05-03T15:00:00
2016-05-04,15:00:00,97.103448275862064,12.344827586206895,0.20574710344827588,308.79310344827582,2016-05-04T15:00:00
2016-05-05,15:00:00,104.55172413793105,16.068965517241381,0.26781610344827589,402.51724137931035,2016-05-05T15:00:00
2016-05-06,15:00:00,103.10344827586208,13.482758620689658,0.22471265517241379,307.448275862069,2016-05-06T15:00:00
2016-05-07,15:00:00,107.85185185185185,14.59259259259259,0.24320988888888889,390.70370370370364,2016-05-07T15:00:00
